tX,tY,tZ,rX,rY,rZ,rW,time(s)
0.03355173,9.589314,-2.282209,0.0009389222,-0.9896302,0.1434893,0.006475478,172.7337
0.03402293,9.589408,-2.282818,0.0009389222,-0.9896302,0.1434893,0.006475478,172.767
0.0340224,9.588736,-2.283802,0.0009389222,-0.9896302,0.1434893,0.006475478,172.8003
0.03433127,9.588131,-2.284626,0.0009731352,-0.989566,0.1439209,0.006690979,172.8337
0.03434808,9.587917,-2.285532,0.0009774864,-0.9894717,0.1445686,0.006690294,172.867
0.03424679,9.587306,-2.286169,0.000947088,-0.988704,0.1497478,0.00625366,172.9003
0.03379697,9.586907,-2.287052,-0.0001728535,-0.9874132,0.1581578,-0.001078963,172.9337
0.03399411,9.586562,-2.287943,-0.002403319,-0.9862881,0.1643843,-0.01441959,172.967
0.03404265,9.585907,-2.288852,-0.006452441,-0.9854975,0.1651366,-0.03850678,173.0003
0.03453575,9.585856,-2.290093,-0.009786397,-0.9849837,0.1617384,-0.05959894,173.0337
0.03481535,9.585387,-2.291126,-0.01218024,-0.9842945,0.1592004,-0.07530719,173.067
0.03498351,9.58533,-2.29231,-0.01380348,-0.983622,0.1577707,-0.08605756,173.1003
0.03467182,9.584963,-2.293486,-0.01405203,-0.983764,0.1551528,-0.0890986,173.1337
0.03473679,9.584311,-2.294492,-0.01382035,-0.98401,0.1540917,-0.08825511,173.167
0.0348124,9.583754,-2.295807,-0.01378678,-0.9840292,0.1540947,-0.08804059,173.2003
0.03496221,9.583632,-2.297068,-0.01378678,-0.9840292,0.1540947,-0.08804059,173.2337
0.03536844,9.583083,-2.297714,-0.01378678,-0.9840292,0.1540947,-0.08804059,173.267
0.03546875,9.582546,-2.298205,-0.01405171,-0.9840295,0.1525555,-0.090638,173.3003
0.03514989,9.582615,-2.298962,-0.01779796,-0.982182,0.1290886,-0.1354174,173.3337
0.03535492,9.582496,-2.300264,-0.01574926,-0.9838964,0.1118832,-0.1384985,173.367
0.0353258,9.581882,-2.301161,-0.01114133,-0.9879068,0.08534466,-0.1289663,173.4003
0.0357569,9.581638,-2.302404,-0.008646116,-0.9897701,0.06856036,-0.1248197,173.4337
0.03560384,9.581774,-2.302885,-0.007175654,-0.9908647,0.05865109,-0.1212261,173.467
0.03603951,9.581284,-2.303737,-0.00700435,-0.990967,0.05735552,-0.1210192,173.5003
0.03578702,9.581511,-2.304586,-0.007160783,-0.9908105,0.05821408,-0.1218778,173.5337
0.03633015,9.581027,-2.30541,-0.00725238,-0.9907051,0.05864169,-0.1225231,173.567
0.03689536,9.581297,-2.306518,-0.00725238,-0.9907051,0.05864169,-0.1225231,173.6003
0.03734474,9.581555,-2.307066,-0.006509781,-0.9921762,0.05872871,-0.1099776,173.6337
0.03792162,9.581085,-2.307993,-0.004456207,-0.9954099,0.05892013,-0.07528408,173.667
0.0383479,9.58079,-2.308777,-0.001738071,-0.9979136,0.0568839,-0.0304911,173.7003
0.03852884,9.581054,-2.309762,-0.00099805,-0.9982481,0.05646595,-0.01764444,173.7337
0.03818592,9.581104,-2.311151,-0.001020014,-0.9981391,0.05842614,-0.01742467,173.767
0.03827261,9.580568,-2.31219,-0.001020014,-0.9981391,0.05842614,-0.01742467,173.8003
0.03817116,9.580746,-2.312923,-0.00103271,-0.9981353,0.0584259,-0.01764238,173.8337
0.03821433,9.580397,-2.314259,-0.00103271,-0.9981353,0.0584259,-0.01764238,173.867
0.03823842,9.580466,-2.31558,-0.0007700622,-0.9985423,0.05189437,-0.01481688,173.9003
0.03837233,9.580418,-2.31651,-0.0004157722,-0.999157,0.0396935,-0.0104655,173.9337
0.03809939,9.580694,-2.317007,-0.0001142025,-0.9997057,0.02377743,-0.004800379,173.967
0.03764464,9.58081,-2.317451,4.261732E-05,-0.9999193,0.01221681,0.003488272,174.0003
0.03734292,9.580997,-2.31877,6.061792E-05,-0.9999267,0.01068959,0.005669802,174.0337
0.0374539,9.580721,-2.319917,6.851554E-05,-0.9999237,0.01047143,0.006542504,174.067
0.03715393,9.580213,-2.32066,6.851554E-05,-0.9999237,0.01047143,0.006542504,174.1003
0.03691427,9.58026,-2.321597,8.353591E-05,-0.9999157,0.008507892,0.009814888,174.1337
0.03731208,9.579908,-2.32303,6.350875E-05,-0.9998062,0.003271699,0.01941349,174.167
0.03738257,9.579518,-2.324254,-8.195639E-05,-0.9996353,-0.003053337,0.02682908,174.2003
0.03689383,9.579952,-2.325595,-0.0001071393,-0.9996206,-0.003925666,0.02726524,174.2337
0.03681959,9.579988,-2.326123,-0.0001111925,-0.9996314,-0.004143789,0.02682897,174.267
0.03716045,9.580432,-2.326725,3.579259E-05,-0.9997882,0.001744792,0.02050406,174.3003
0.03744116,9.580172,-2.327663,0.0002345443,-0.9997615,0.01396006,0.01679423,174.3337
0.0369902,9.579914,-2.328652,0.0004661679,-0.9994069,0.03097099,0.01504365,174.367
0.03661887,9.580139,-2.329447,0.0008506477,-0.9982445,0.05733979,0.01480836,174.4003
0.03628705,9.579944,-2.330616,0.001144886,-0.9969898,0.0760577,0.01500726,174.4337
0.03608596,9.579457,-2.331654,0.001132101,-0.9961662,0.08649617,0.01303837,174.467
0.03623412,9.579165,-2.33255,0.001061201,-0.996008,0.08845317,0.01194975,174.5003
0.03576245,9.57932,-2.33386,0.001061201,-0.996008,0.08845317,0.01194975,174.5337
0.03554575,9.578828,-2.334555,0.001360387,-0.9956753,0.09170863,0.01477015,174.567
0.03523537,9.579016,-2.335761,0.001450717,-0.9956019,0.09235904,0.01563811,174.6003
0.03483779,9.578614,-2.337044,0.001292318,-0.9958599,0.08975396,0.01433834,174.6337
0.03480504,9.578435,-2.338452,0.001269609,-0.9958826,0.08953702,0.01412138,174.667
0.03493799,9.578016,-2.339785,0.001253098,-0.995866,0.08975458,0.01390389,174.7003
0.03443392,9.578103,-2.341023,0.001357973,-0.9954382,0.09431562,0.01433235,174.7337
0.03464817,9.578173,-2.341946,0.002373964,-0.9940454,0.1066713,0.02212203,174.767
0.03506685,9.577478,-2.343013,0.003822178,-0.9924481,0.1183421,0.03205389,174.8003
0.03525615,9.577523,-2.343852,0.008930922,-0.9884627,0.1367207,0.06456867,174.8337
0.03497037,9.577368,-2.344698,0.01241699,-0.9857968,0.144471,0.08472723,174.867
0.03488384,9.576917,-2.345427,0.01277623,-0.9855021,0.1453064,0.08665156,174.9003
0.03510663,9.577056,-2.346123,0.01230022,-0.9860289,0.1427476,0.08496401,174.9337
0.03511801,9.576442,-2.347066,0.0105761,-0.987715,0.1355195,0.0770824,174.967
0.03544601,9.575993,-2.34771,0.007132471,-0.990783,0.122311,0.05777681,175.0003
0.03548711,9.575324,-2.348368,0.003351748,-0.9936504,0.1081642,0.03079081,175.0337
0.03510219,9.574617,-2.349729,-0.0002134442,-0.9960381,0.08889392,-0.002392232,175.067
0.0353706,9.574256,-2.350337,-0.0006623566,-0.9962035,0.08671835,-0.00760898,175.1003
0.03587907,9.574051,-2.351471,-0.0006623566,-0.9962035,0.08671835,-0.00760898,175.1337
0.03545908,9.574067,-2.352615,-0.0005867183,-0.9962099,0.08671892,-0.006739527,175.167
0.03589172,9.573823,-2.353815,-0.0002119243,-0.9960961,0.0882419,-0.002392381,175.2003
0.035729,9.573668,-2.35446,-0.0004506409,-0.9965688,0.08258942,-0.005437434,175.2337
0.0361637,9.573071,-2.355743,-0.000918895,-0.997448,0.07018551,-0.01305929,175.267
0.03613856,9.573215,-2.356868,-0.001507461,-0.9978527,0.06059408,-0.02482468,175.3003
0.03597523,9.572747,-2.358267,-0.002147555,-0.9976683,0.05686995,-0.03767473,175.3337
0.03618079,9.572846,-2.358998,-0.002931193,-0.9970583,0.05639872,-0.0518194,175.367
0.03658663,9.572309,-2.35962,-0.003968537,-0.9958904,0.05502488,-0.07182527,175.4003
0.03670776,9.57259,-2.360642,-0.004520461,-0.9951195,0.05498235,-0.08181575,175.4337
0.03721651,9.572918,-2.36169,-0.004806042,-0.9949214,0.0584556,-0.08179946,175.467
0.03726146,9.572453,-2.362749,-0.004514828,-0.9954392,0.07200873,-0.06241168,175.5003
0.0376352,9.572514,-2.363307,-0.002058178,-0.996419,0.08060744,-0.0254415,175.5337
0.03785048,9.572135,-2.364524,-7.18534E-05,-0.9966191,0.08215573,-0.0008716881,175.567
0.03812173,9.572125,-2.365578,-7.18534E-05,-0.9966191,0.08215573,-0.0008716881,175.6003
0.03792246,9.571524,-2.366792,-9.003282E-05,-0.996601,0.08237323,-0.001089126,175.6337
0.03766548,9.571362,-2.367728,-0.0007569492,-0.9965417,0.08258715,-0.009133518,175.667
0.03814859,9.571374,-2.368455,-0.003368706,-0.9957542,0.08252192,-0.0406484,175.7003
0.03818411,9.571177,-2.368999,-0.00380069,-0.9955277,0.08250314,-0.04586163,175.7337
0.03862142,9.571135,-2.369774,-0.002067208,-0.9969035,0.07342649,-0.02806573,175.767
0.03898677,9.571084,-2.370349,0.0001875162,-0.9987124,0.05059239,0.003701985,175.8003
0.03901604,9.570688,-2.371254,0.0005095303,-0.9993265,0.03336915,0.01526037,175.8337
0.03875282,9.570717,-2.372119,0.0004358292,-0.9994842,0.01548286,0.02813429,175.867
0.03854895,9.570629,-2.372912,0.0004070997,-0.9994169,0.01286484,0.03162409,175.9003
0.03897052,9.570231,-2.373713,0.0007692575,-0.9989831,0.01874527,0.04099439,175.9337
0.03903421,9.570293,-2.375038,0.0008307099,-0.998912,0.01961592,0.04230124,175.967
0.03929529,9.570257,-2.375773,0.0008307099,-0.998912,0.01961592,0.04230124,176.0004
0.03895889,9.570682,-2.376756,0.0008263886,-0.9989212,0.01961608,0.04208341,176.0337
0.03891172,9.57067,-2.377256,0.0006356537,-0.9991843,0.01744063,0.03641808,176.067
0.03912497,9.570763,-2.378535,5.51641E-05,-0.9999419,0.006326392,0.008724272,176.1003
0.03906873,9.570989,-2.379282,-2.168119E-05,-0.9998617,0.00130868,-0.01658188,176.1337
0.03866481,9.571408,-2.380247,0.000238657,-0.9987515,-0.004793882,-0.04972288,176.167
0.03870879,9.571777,-2.381152,0.001134276,-0.995285,-0.01172614,-0.09627551,176.2003
0.03917354,9.571527,-2.382173,0.001446426,-0.9917748,-0.01125193,-0.1274914,176.2337
0.03899103,9.571158,-2.383449,0.001027599,-0.9903314,-0.007346243,-0.1385232,176.267
0.03908922,9.571526,-2.384409,0.0009973347,-0.990333,-0.007130206,-0.1385235,176.3003
0.03958916,9.571772,-2.384948,0.0009686202,-0.9903043,-0.00691393,-0.1387397,176.3337
0.04012012,9.571419,-2.386156,0.0009565949,-0.9905449,-0.006915569,-0.1370111,176.367
0.04081496,9.571512,-2.387017,0.001021117,-0.9904519,-0.007347137,-0.137659,176.4003
0.04102572,9.571383,-2.388353,0.0008248985,-0.9901288,-0.005832642,-0.1400369,176.4337
0.04102072,9.571095,-2.388842,0.0002493411,-0.9897433,-0.001727581,-0.1428466,176.467
0.04172352,9.571419,-2.390247,-0.001056403,-0.9891505,0.007121295,-0.1467287,176.5004
0.04157478,9.571669,-2.391397,-0.00312227,-0.9892632,0.0213697,-0.1445404,176.5337
0.04179181,9.57201,-2.392705,-0.005512148,-0.9911785,0.04370886,-0.1249973,176.567
0.04162027,9.571525,-2.393933,-0.005831689,-0.9941597,0.07409672,-0.078244,176.6003
0.04131345,9.571633,-2.394373,-0.004945248,-0.9945337,0.08810353,-0.05582273,176.6337
0.04129247,9.571107,-2.395109,-0.004660517,-0.9944986,0.09160018,-0.05059861,176.667
0.0411553,9.57083,-2.395754,-0.004640549,-0.9945096,0.09160128,-0.05038168,176.7003
0.04110503,9.571105,-2.396495,-0.004640549,-0.9945096,0.09160128,-0.05038168,176.7337
0.04071802,9.570492,-2.397102,-0.004640549,-0.9945096,0.09160128,-0.05038168,176.767
0.04062667,9.570616,-2.398122,-0.004640549,-0.9945096,0.09160128,-0.05038168,176.8003
0.04043999,9.570253,-2.399056,-0.004618466,-0.9945495,0.0911673,-0.05038373,176.8337
0.04044256,9.570474,-2.400276,-0.004618466,-0.9945495,0.0911673,-0.05038373,176.867
0.04038909,9.569792,-2.401211,-0.004046917,-0.9947054,0.09315145,-0.0432144,176.9003
0.04025039,9.570096,-2.402276,-0.002454728,-0.9943767,0.1031972,-0.02365291,176.9337
0.03983469,9.569979,-2.402801,0.001785338,-0.9935688,0.1121049,0.01582313,176.967
0.03930478,9.570121,-2.403908,0.007031471,-0.9916877,0.1125501,0.06195527,177.0004
0.03871231,9.569682,-2.404667,0.008756489,-0.9907568,0.1100368,0.07884222,177.0337
0.03889225,9.569279,-2.405813,0.008756489,-0.9907568,0.1100368,0.07884222,177.067
0.03912965,9.569278,-2.406416,0.008240789,-0.9912165,0.1083369,0.07539788,177.1003
0.03875169,9.568568,-2.407786,0.006813586,-0.9925541,0.1019138,0.06635836,177.1337
0.03911005,9.568499,-2.408245,0.003703952,-0.994891,0.09273097,0.03973958,177.167
0.03856365,9.568012,-2.409651,0.001842082,-0.9958272,0.08887503,0.02064028,177.2003
0.03894245,9.568224,-2.410122,0.0001847744,-0.9963986,0.08476442,0.002171814,177.2337
0.03844161,9.567732,-2.410705,-0.001467049,-0.9966943,0.07909778,-0.01848692,177.267
0.03857468,9.56773,-2.411425,-0.002014101,-0.9966942,0.07691005,-0.02610135,177.3003
0.03864544,9.568,-2.412036,-0.001493931,-0.996848,0.07692185,-0.0193601,177.3337
0.03887967,9.568139,-2.413438,-0.001309335,-0.9968916,0.07692522,-0.0169678,177.367
0.03852376,9.567487,-2.414057,-0.001296192,-0.9968784,0.07714295,-0.01675001,177.4003
0.03808815,9.567336,-2.414898,-0.001296192,-0.9968784,0.07714295,-0.01675001,177.4337
0.03798188,9.567207,-2.416068,-0.001241356,-0.9971256,0.07388037,-0.01675421,177.467
0.03818606,9.56674,-2.417082,-0.001142323,-0.9976532,0.06626391,-0.01719862,177.5004
0.03846736,9.566973,-2.417985,-0.001077324,-0.99858,0.04840183,-0.0222272,177.5337
0.03868354,9.566964,-2.418655,-0.0008607656,-0.9991133,0.03314388,-0.02594674,177.567
0.038444,9.566792,-2.419623,-0.0008280426,-0.9991445,0.03270847,-0.02529322,177.6003
0.03803456,9.566623,-2.420236,-0.0008119494,-0.9991536,0.03292701,-0.02463916,177.6337
0.03760286,9.566588,-2.42139,-0.0008119494,-0.9991536,0.03292701,-0.02463916,177.667
0.03768219,9.566633,-2.422196,-0.0008119494,-0.9991536,0.03292701,-0.02463916,177.7003
0.03752356,9.566669,-2.422783,-0.0008351505,-0.999139,0.03270823,-0.02551128,177.7337
0.03710657,9.566267,-2.424226,-0.0008779913,-0.9991046,0.0327071,-0.0268191,177.767
0.036764,9.565805,-2.425448,-0.001092166,-0.9989079,0.03291884,-0.03313951,177.8004
0.03632858,9.565567,-2.426675,-0.002047077,-0.9976702,0.03483923,-0.05861963,177.8337
0.03614921,9.565935,-2.427307,-0.003266558,-0.9955713,0.03781074,-0.08600916,177.867
0.03611566,9.566197,-2.428659,-0.004633799,-0.9934876,0.0438108,-0.1050795,177.9003
0.03647358,9.565611,-2.429494,-0.0049766,-0.9931713,0.04618514,-0.1070184,177.9337
0.03685518,9.565091,-2.430038,-0.005212978,-0.9929349,0.04769388,-0.1085271,177.967
0.03729346,9.564986,-2.431348,-0.005212978,-0.9929349,0.04769388,-0.1085271,178.0004
0.0373925,9.565184,-2.432338,-0.005212978,-0.9929349,0.04769388,-0.1085271,178.0337
0.03773263,9.565226,-2.433562,-0.005212978,-0.9929349,0.04769388,-0.1085271,178.067
0.03804709,9.564806,-2.434166,-0.005206779,-0.9928606,0.04725613,-0.1093959,178.1003
0.03783535,9.56497,-2.434933,-0.005234227,-0.9927509,0.04703383,-0.1104801,178.1337
0.03838088,9.565003,-2.435985,-0.005782217,-0.9921753,0.05026127,-0.1141431,178.167
0.03843791,9.565149,-2.437006,-0.006461859,-0.9913825,0.05369116,-0.1193147,178.2003
0.03910623,9.564569,-2.437765,-0.007311344,-0.9904463,0.05797584,-0.1249053,178.2337
0.0390255,9.564395,-2.438354,-0.007379323,-0.9914584,0.06476618,-0.1129648,178.267
0.03966768,9.56426,-2.439398,-0.005617291,-0.9943081,0.06887473,-0.08109429,178.3004
0.04005253,9.563874,-2.440254,-0.003247589,-0.9963925,0.07185918,-0.04503052,178.3337
0.04049118,9.563673,-2.441015,-0.002172083,-0.9969417,0.07211739,-0.03002632,178.367
0.04026549,9.563746,-2.442416,-0.002181172,-0.9969509,0.07189944,-0.03024416,178.4003
0.04076581,9.563699,-2.442982,-0.002232671,-0.9971352,0.06819624,-0.03264506,178.4337
0.04132397,9.563763,-2.443651,-0.002232671,-0.9971352,0.06819624,-0.03264506,178.467
0.04116122,9.563701,-2.444813,-0.002232671,-0.9971352,0.06819624,-0.03264506,178.5004
0.04169274,9.563098,-2.445268,-0.002232671,-0.9971352,0.06819624,-0.03264506,178.5337
0.04181858,9.563261,-2.445768,-0.001919746,-0.9974403,0.06515694,-0.02938776,178.567
0.04181562,9.563549,-2.446424,-0.001398563,-0.9976687,0.06473473,-0.02155378,178.6003
0.04172667,9.563107,-2.446969,-0.0006336868,-0.9978675,0.06452903,-0.009799033,178.6337
0.04184442,9.562848,-2.447958,1.361966E-05,-0.9980266,0.06279033,0.0002153516,178.667
0.04225315,9.562925,-2.44885,-8.940697E-08,-0.9980267,0.06279036,-2.294779E-06,178.7003
0.04253104,9.56241,-2.449661,-0.0007858574,-0.9978552,0.06430957,-0.01219392,178.7337
0.04232188,9.562067,-2.450813,-0.003165603,-0.9963614,0.07360515,-0.04285084,178.767
0.04250952,9.562018,-2.451644,-0.005194545,-0.9946253,0.08199143,-0.06301425,178.8004
0.04303735,9.562147,-2.453055,-0.006162763,-0.9937139,0.08650169,-0.07079655,178.8337
0.04329652,9.562336,-2.453832,-0.006313682,-0.9935889,0.08649081,-0.07253082,178.867
0.04319877,9.562485,-2.455178,-0.006313682,-0.9935889,0.08649081,-0.07253082,178.9003
0.04333332,9.562418,-2.456392,-0.006313682,-0.9935889,0.08649081,-0.07253082,178.9337
0.0433801,9.562342,-2.45731,-0.006313682,-0.9935889,0.08649081,-0.07253082,178.967
0.04396182,9.562186,-2.458215,-0.006375968,-0.9935468,0.0860503,-0.07361728,179.0004
0.04454083,9.56185,-2.458867,-0.006760374,-0.9931893,0.08711097,-0.07707755,179.0337
0.04465907,9.561419,-2.460234,-0.008672565,-0.9913255,0.09370774,-0.09174632,179.067
0.04498467,9.560919,-2.460917,-0.01079327,-0.9891667,0.09894978,-0.1078966,179.1004
0.0451143,9.560548,-2.462104,-0.01134992,-0.9885806,0.1001982,-0.1119812,179.1337
0.04519239,9.560358,-2.462678,-0.0113062,-0.9886295,0.1002032,-0.1115498,179.167
0.04524381,9.56017,-2.463981,-0.01133053,-0.9886075,0.1004189,-0.1115473,179.2003
0.04504478,9.5604,-2.465299,-0.01133053,-0.9886075,0.1004189,-0.1115473,179.2337
0.04509297,9.559786,-2.466149,-0.01160902,-0.9882809,0.09995008,-0.114787,179.267
0.04570454,9.560027,-2.467328,-0.01236033,-0.9875093,0.1027022,-0.118848,179.3004
0.04627391,9.560014,-2.46856,-0.01342884,-0.9865068,0.1095648,-0.1209114,179.3337
0.04647839,9.560126,-2.46905,-0.0135106,-0.9864879,0.1145765,-0.1163242,179.367
0.04673491,9.559458,-2.470365,-0.01279417,-0.9871638,0.1170567,-0.1078962,179.4003
0.04688314,9.559168,-2.470865,-0.009739682,-0.989446,0.1203931,-0.08004542,179.4337
0.04667356,9.559356,-2.471606,-0.003138632,-0.9916981,0.1261597,-0.02467152,179.467
0.04644377,9.559551,-2.472629,-0.001170456,-0.9917694,0.1277082,-0.009089768,179.5004
0.0466936,9.55907,-2.47344,-0.00125584,-0.9920921,0.1251103,-0.009958714,179.5337
0.04706325,9.559016,-2.47432,-0.001305938,-0.9921421,0.1246768,-0.01039213,179.567
0.04704644,9.558799,-2.475574,-0.001305938,-0.9921421,0.1246768,-0.01039213,179.6004
0.04745879,9.558788,-2.476209,-0.001360327,-0.9921374,0.1246763,-0.01082507,179.6337
0.04747607,9.558204,-2.477156,-0.001534551,-0.9922822,0.1233753,-0.01234227,179.667
0.04774137,9.557493,-2.478373,-0.0007244945,-0.9923954,0.1229497,-0.005847931,179.7003
0.0474563,9.557313,-2.47952,0.002145559,-0.9922615,0.1229331,0.01731783,179.7337
0.04733447,9.557295,-2.479984,0.004557163,-0.9914837,0.1250336,0.03613737,179.767
0.04765386,9.55691,-2.481288,0.004592389,-0.9914485,0.1252489,0.03635263,179.8004
0.04777977,9.556338,-2.482684,0.004451483,-0.991762,0.1228712,0.03593075,179.8337
0.04762695,9.556114,-2.484003,0.004451483,-0.991762,0.1228712,0.03593075,179.867
0.04739839,9.555506,-2.485381,0.002554864,-0.9940285,0.1064502,0.02385741,179.9003
0.04761974,9.554847,-2.485912,0.00233382,-0.994339,0.1038511,0.02234554,179.9337
0.04777241,9.554949,-2.487072,0.002205759,-0.9945379,0.1021175,0.02148163,179.967
0.04818017,9.554276,-2.487978,0.002592504,-0.9941511,0.1051472,0.02451146,180.0004
0.04855835,9.553585,-2.488571,0.002642334,-0.9940305,0.1062311,0.02472547,180.0337
0.0481233,9.553474,-2.489595,0.002688736,-0.9940197,0.10623,0.02515915,180.067
0.04854825,9.553149,-2.49041,0.002688736,-0.9940197,0.10623,0.02515915,180.1004
0.04846713,9.552695,-2.491231,0.002666742,-0.9941119,0.1053624,0.0251615,180.1337
0.04883693,9.552092,-2.492435,0.002113163,-0.9952331,0.09495336,0.02214831,180.167
0.04839387,9.551715,-2.493343,0.00193134,-0.995602,0.09126374,0.02106991,180.2003
0.0484037,9.551269,-2.494151,0.00193134,-0.995602,0.09126374,0.02106991,180.2337
0.04805063,9.551335,-2.495134,0.00193134,-0.995602,0.09126374,0.02106991,180.267
0.04771885,9.551441,-2.49598,0.00193134,-0.995602,0.09126374,0.02106991,180.3004
0.04813584,9.551534,-2.497164,0.00193134,-0.995602,0.09126374,0.02106991,180.3337
0.04764627,9.551836,-2.497792,0.00193134,-0.995602,0.09126374,0.02106991,180.367
0.04722114,9.551393,-2.498419,0.001862794,-0.9956552,0.09083062,0.02041912,180.4003
0.04681687,9.55164,-2.498991,0.00158897,-0.9960654,0.08670631,0.01825368,180.4337
0.04663058,9.5513,-2.499456,0.0001342893,-0.9976526,0.0684503,0.001956671,180.467
0.047117,9.550931,-2.500371,0.0001342893,-0.9976526,0.0684503,0.001956671,180.5004
0.04732853,9.550763,-2.501617,7.888675E-05,-0.9981736,0.060395,0.001304507,180.5337
0.04781669,9.550256,-2.502545,-1.490116E-07,-0.9984163,0.05625692,-2.05636E-06,180.567
0.04812456,9.550481,-2.503158,-4.824996E-05,-0.9984766,0.05516782,-0.0008734465,180.6004
0.04818928,9.550702,-2.504257,-0.0002915263,-0.998557,0.05342421,-0.005448431,180.6337
0.04839535,9.550354,-2.504774,-0.0005322695,-0.9985998,0.05189726,-0.01024202,180.667
0.04812387,9.550216,-2.50553,-0.0009601116,-0.998973,0.03728524,-0.02572495,180.7003
0.0486069,9.550216,-2.506678,-0.0007417351,-0.9992309,0.03118372,-0.02376838,180.7337
0.04827495,9.550187,-2.507769,-0.0006989688,-0.999259,0.03140274,-0.02224222,180.767
0.0487706,9.550417,-2.50875,-0.0007039011,-0.9992522,0.03162077,-0.02224202,180.8004
0.04855955,9.550332,-2.509377,-0.0007039011,-0.9992522,0.03162077,-0.02224202,180.8337
0.04839535,9.550565,-2.510221,-0.0007039011,-0.9992522,0.03162077,-0.02224202,180.867
0.04855381,9.550215,-2.510946,-0.0007452518,-0.9992222,0.03161982,-0.02354994,180.9004
0.04828464,9.549976,-2.511703,-0.0007370412,-0.9992618,0.02638453,-0.02791387,180.9337
